Results of 3 bytes, method: ownmethod
c499dec7fdf67391e71357e0bf1f56d8f693047cc86d341adb2b3344cdccd427 , 899
68e9d1c82608b540afe20f527d1693842c2a13c9eb0253ad64cb90aaf91bc475 , 1455
00d8b6fef57a32c1c5f9846acf7bfe955bd553773de94195b869fe88f14ad30c , 55
95fe3f7b4ccc12dc904cfe731602ac2e78491d996e4c73137109ca0a8ee08337 , 2196
ba94200f7c0c319516b6337d31bdf0933ae4f0f8c7fd63f58791f85f498bce2c , 2452
7885917aaf8ba88392ecacbe13c67826bb4f2af9e9d41796a8cd345be73a85b7 , 1354
e602a9d6f29e4d61bbe2822ad126e6f8ad4fa7f5c6f76fa6e070682d968fd2b6 , 268
848f58a185446dc6c8d2e24eee5606d3e251f5ea6b1a5da34d7606225b034fd4 , 3742
65158e4eab126787b690d9c08b8e5f483ab5cefbf760a039496dd1710aad2d25 , 564
85a0a2ffbd88c5cfe2734680f660d7ed9dcc871d3a0fe9368b5fdf5c2bf4ceaf , 5528
089ff8f2b82ff6c03225b90d171bb10d077651fa18549b0a0a66fd79a19efb0b , 2309
37dde0f95fc870147fc54b7e98bb3a9b287264d31c470bfd68907434594fda4e , 2204
1433229b1748d05fe78f931750d411d7c76447a1d6f7ba29c0689d57ccb268dd , 914
ffff229bd27ff7f0303a9560869498ed36bb1455070f55f3aada1ced03457fde , 1037
7ca4da54d0f0fbd8c0bb201d5abd4b22e7a63e332193a7df5ce10280a7a4e9ae , 636
41d052574bd5a5e50bad41b24d8f4e93db8803b4c20f7fd31ea5ed92df05d1b0 , 1255
e1f66b7b59b8b8d0fa13f44e54e8f8866616a7309ae6f8a7999c663196d9a949 , 1376
b1cb004e987055a2e922adae994191b74bc843567fbcb6e92953607f05aa1bb0 , 314
f07960ca6953d8b46684f3e14aaf984d8a80768105b22ba5f49fa7a88e8cb555 , 3008
e5ed14f0c8c885c2dbc4cc0d57f16a0eebd75ddd20e8ab2f2f1b25c1f454bf38 , 3047
58bce285575fcd8da70a2b82f2f45230854383f28e941372903e3a6f378a9d45 , 1491
e5e0f414665a98748eefc0f77b6fe498e05796778779fa2d44942c56c93d14ef , 661
a2cb6d8c15ef817302259a29bb4be13dbb1867a2e930349cab23c15cfa962cb1 , 1100
98112d71feffae41fdb6d0fd6719acad43a115f9415ad779f4ae6aed97d82c19 , 1322
521ea16e858fb9eea9e36630588e29f0636c449af7572ef94b49183a31b888b8 , 4098
011330b8ea589342148e3ed9fe6b97407a651589005ff5faa2d212d9e40f83e9 , 1495
671891575f7d2b5b6c1f7301b45ca2ba55978b4d5f428db016ef9419876de3a3 , 215
322b3d0d1c4f2d4c25a92fff0bfa94fc0bbe29e090c18140b86adc36070e6112 , 930
6500377563cbfb327fb56138b99a3906ec03f07266bfa3b79affdfb0c2a487f8 , 1628
27c58db070c56b6a0c80c9fc83125052139789f866a50976cd060e394be4a067 , 492
6aab7eaa05afd724bc7ea090d1286fd546ec38bb4339a0fef2bdf2e827b0576c , 350
4b8e80e780cb9947061b32349c51bca50cbb15eb6034aa81f67a52c9ba380377 , 117
4eb4627011506ec6fd9672384150bb4b96da43d68e8dee2f1dfc53c2b7008dcb , 917
38ac0825060e580353cc5d0293287708019a4754d63bc204b94ae6e1ef54cf2d , 2546
dfedb7c1798a8178d2c4a117854350c349a599eb19eb952d0a46e3784fe3c2ad , 1720
eade5a7798dcb4c07659d51e2264c1ab0fe8147b43667bd2b7c49bf6473d0da8 , 1157
e0fcbb8d7fc2d660ecb49fb4f15356ae84d1e8f964f29eec588b78e52dd90216 , 33
1e1677d0c967b400f354e98ea060152c4710fde6546c826dc801a8cd69792205 , 458
f5b9234033cb35b32d2f150afc8b538eb42bbde7c05b8fb5b612fe33a9e587f5 , 57
d89f07bc9bb3b20e4e0828c9e36ebdff65732c5457c1623594253e275eb4bec2 , 1588
1e5de8a2fb0ced92cc403ea9134d6000ee08b2a6d45ec4e3cb239a53ec43d4af , 17
69db6815b3e32dd85eab1c386ef68da0bda9315fdd1950f09d2a4f1693feb975 , 1494
4ae530b00e0e46244192b31fca4949325dac9aa2a119240b00dd2e465c3e2974 , 1716
7ad05a669e3eb672c3cba5addabc1cfb964c9148de8ac32a7ce8a838de7849b1 , 69
33712ffc0ca37362241227416958e715ba38b7c2b0ea382da4f5ede49f666ef3 , 3172
33d9e8c4dd4e2c61609f2ee806da37d67380c974467e3fd1e2b0255f00e92f49 , 929
2a67f319015e280de1226aa9c7a5bc385cf4042e944d6e98191ada46f6d5654c , 271
fdf4340cee3415907ecaa3404e74b071c0c01e888510ddfb63795001d3511cc4 , 614
d80ace97dcf43b37d70d515e1958f8354e18de76c1c025b0b8a32e373120690e , 406
3938a31124e7ea5d992bd829c3f4fdd68797c6e14cd947d427e968c9e801ae98 , 1109
77efcc842474c91ccbe007ae4a73f6de6c291bc2d7c5d538de66fb5ce3eaa58e , 2975
1c6a1716591a483bcf7f8aad039b409e26d153a4e70aadcc6520452df5a98ca0 , 2821
3feccef9bdbfe1cbf7c0ef70d74b9616e9ca761db316acfc9f3f6ecc1e92d254 , 108
6a77379860d6ce895101b5c5431c90af2623763240bcfcceee665de81400290b , 2134
cd20ef5276f6237003d3edd76015a55777ad5262281cc01e4abf877ada0cbafe , 1547
a0b4e061c73858075fa6df264b28b905139977e05a242b18e0f584c3dddeea4b , 145
5d97e44337e4cda1be7ab2bb306c81a0955deb693117c86435ad1a7235576004 , 1222
e509eef52f26242dea19d5d32c1a1e606d6a2ca93d842ade0395e56ce3449db8 , 1561
05b0ddc9019d2f1fc172d5315feb7365199c93ea23d0e07f5f7e69d0ed1379c3 , 667
7f145d9bcec2a4af5413392358ceabf5d31c422592f99906348b859a0f5a72c0 , 3242
1ed529d3b436109496633bc61f727d1cb8fb54c45fbac85911ea4cf10d10c7c0 , 2834
ae2d181d3767477de8d660885ffb4e43872120e67f89679ee35b03faa9959bff , 1415
77f325301a38808a34c57893bcf13ad6b0a22d8f2bff4ecf772f5040d1648198 , 259
bd1fe364f2213772f521e73f8c5b40aa8f137397490c9f90410a6d6484d37042 , 777
c2be6750ad35f280143eb635d303af2eee134496de17d7f6b9d0cf7d32873ceb , 525
4541f837aef4a87488e808000e876c51bd0d66983fb087956192f2e72add04e5 , 324
3adbdc0412e1e6795a8cbc70d3ab1e115583041b7c91ee701d5b6dd382ef8632 , 1576
fdbf012e03c12c1dc48b34c88b9f1b82e3e44fe5cdc5840d43544f8f0c94d2f8 , 196
db02dc9414407ab518ecf2bc6111301e66434718b7142aa809fa4e3d127c4c75 , 149
d3e9adff697f3ae3518830c5fcca0c12ac1bc495ec124b7b4d26be4698b6c7d7 , 778
62729317ac4518617e96e4231d21ab67c79693ec31e4e7c97f0bf5b049170665 , 731
980cfd7f4596e96a4fd2636f555d11fbee5538339eacc28f62c2ed1c6d449aa0 , 36
81607cc4b9f3c74aa9c87325bad2637ae2eff2cb16510e0d1977b628976cde60 , 479
17970661c44fce68673840af7bb726a7a728a7aba0e01dece01114ba202516e1 , 475
c35cd6d0e2deb505f4eb52ebc1b5f553c065982c5aee3fd426d6d240f5040361 , 3060
6834607d36071e3b20487cb849c15bd1aef35f0f0e1299b60f39f892331be81d , 114
4dccb6d4f945701e483a86b7649fd45ed736453da8788a3f21cb6498e42cdb2b , 2446
0738c5eaf8e0ebae932d1d056df4174f711a56cc1ef6ef52611df64dc20e18d7 , 333
f950beec714856f0dd70f873f43c813a313e9ecdb76ffd89a586bc4922f81f91 , 592
1ae56471756d2e8fdb365f8431fce54a2925eb9fb889cbf46d994460d2c42868 , 40
dd013710a03f10aae391a75c6ffc152f9944f6527b0ec727a801176f1a0abc12 , 164
48b6336fba1f2612abcfd59f844467df2eff32975e0f20a606233c79f1c802f5 , 850
27822e789b7001d8e962ab85a6bec35cf01f847f3dccc4d7aa18d20c2f27a992 , 2748
5e26610fa73a4fbf8716a1d2c9d44eaf9c25dc345f0010a601ffed14336aa7c9 , 228
a00fbeea111f60cec851d1b5f78526f8f0a053c6e39230199073913b35c92520 , 223
9e0bdafee811e3c67818dfe74478be378bb42eb86d9b977a4fe0bbb06aaa8e13 , 3327
32abcc310b638670ad98787f17a67ade37d17a9c9420c166bcc941163f83b72b , 630
23e45bf52316d431dc5765a434fa3542d857d1ad7038f1b7df0939d6e657b6e8 , 467
7adbc1e6cc726afb32620d4b7b5d16b02e362cea731922d1ad12bde092b523b1 , 877
ef192d635e630d1fec3fce662312e03b5b0bc25cf4928bfc4cced5a1579e8238 , 521
5c56a8637f60b807cbe3455069afcf2efeffc4992ed465960febc5ff668196ce , 1286
dde3efa8ace3c98752befa3ad33d5f4c0f1aed3b9e1d8b13111a462f2319da50 , 1569
ce7178fb96feba9fd7c9328c40ab0d299774a822f18f35fdc1e33e5a9077d38c , 713
48e8e502d37809fe2eb46a57a5f95b9277c2c82d056e0cd01f35aec9d2a93aec , 135
ca20e751fdad60667b0664f4c146ff5f6a707b1435a668e1b88cebb2aab8ec5d , 63
468fe61a6ef6cd535422c00601760a64109d127a080bc19d2f9241e918c92f48 , 500
afe56eedd27813bd779051b6ce6a6125904973832921353f5c69d7e458a53759 , 7484
c37aed1e201aa92c96ba3c43a2baf2c35bdc98846f541d9e580a45c427ec5686 , 2579
cd645e9325e176d15b51f5601cea4f593bddaa904fd125f75023277c9a7579d2 , 5931
b084d2f5cef637e3423624cf699b121e9e5bb2a8c2c4bb7b9e022cef91a7ae17 , 174
f23a01da3489ce729ded342fe8818ae9269d0695623ef544d020d2860236d9b2 , 1318
26994ffd35bd95938a4b67830dc21e1995533049169165e072552d6642bdcbc8 , 1209
85ce168698ec90d7a162fd04be8157072ae431cfb27f81fd71bad3cea2297a33 , 117
d0ae915fb2d016d587b9e4f32b771fec611453ec22b6c263b6c06ab954cf94e4 , 281
fe19cce8899cb4356199e84b1c16fd0b4a191245f3d89bca574a9b3eec8bd562 , 481
aa35fa5ad408b6bc786d4eb6cfa332bfd7d0a9ae6bf9d7498628c0fee3343484 , 1129
f07a0645d08fc9594424d54bda397622b80b0f583724f29f545bd732df83e2d7 , 399
4d7374527c96f076e2adabfd32b01e8b2115d36f4e626db224bfd29452718d32 , 2347
7bbc52f34d9351eef8d0f3239c62da12615c85cc00e5e3b90e092c8c187d5eed , 1179
e45b402a3becf1d3ed17f87a784e246b2170ba1786044d8307acbeba5b2e94be , 564
75e5b069a90d271910ce40041edb72c0a0433f7cf63b61a35e29529d4dd5ffd0 , 914
8663f87a22dd34325697897d9211639cb4d0ab1990ccc9460f7d0ca0e2e17b59 , 3121
3fb3d2fed1df742f91828ff5f10bc171d6924584973c0bfd10c4557578c79ff4 , 1386
363378e2a083af99bbbd1df48800513ddf09c2ad5ed175754c1f9c41fe1edf3e , 2317
72d2f7cb6ccef821fb0f0a4c356db0e263bbbd2fc8cbc89247475203dc410ad3 , 2510
74529e08f98a751810bed4ff7c8404494dc91e84a8d6a29d911b784307389330 , 462
611be82998a204ce5e91cdbaea20568b0386b9ef4daec0f7354e3abd50bab9c3 , 511
187d9894af58f8706ec11303dd6ae9eeea8cdc994392be39d223d4793c813222 , 1199
f9f91f24c931af3d559968dc20e757b06cc2454b0773d67fbb854db28cb3366c , 1723
69f52d79f1ff2c6adc583a98b18a61fa9083502d314284df4f7cbf2ed60e4767 , 61
22859e7855fa3dd1b90d71e8b3a7bda11c8ef2f30874314b0eca37c6cd765033 , 1245
4875aa1c38fced5167b205927ff51413599ad1c7501b3150aa5ec6129e2ffc38 , 300
213f0ac89e9c574e635780305ae00df1d049287cd3a6d460afedcd92ed3bf3fa , 561
b792e1d9886f720e03756ccb68fe5c8c1dd55aeaa0652d55ec25676cd677dcb7 , 324
0c28e66fefe37e468e059d67129ebf6e01a82b65a5bc90561720d29afa2229bc , 1461
886198e071c7d2366ab8761f7b7167249d1a2387914a9f8b9729dfd6d4f968e9 , 292
91f0c79d9d039e7656ce215040c773d2b5a969a3a37372c8905fe3fb5357bca6 , 21
6e82e86f9019de0749faa45df78e58b974b45aeed955110b819f181a5260f148 , 468
5270f4a92bcc41be8da67e3a50a989433c7c5f8fdb9241150dca969f52eefebb , 684
9089261cf406f0df0d11cdc80c7f6b487d99a5e66f288283aaa8f28720c595a3 , 1783
a616f75d1738c396c24bb64e305d8c03f48d677caa2e652f3ddd42b62d48b11e , 455
5c56e9093dc61851c58db7fa9f7ba81ff0ed54c2a9817084d9342b48388a2068 , 186
0e1c07bf9c7cd1f1a71ec9db1aa15da57c2f29999b3f066e7b9bacc016a18519 , 274
35f12c72843c57bfe889732baf83c8f6af04243cd7f2ccd06d448dc61109850f , 438
019dd6ac44e9c5c4c105142f8d39c088c49ffaa158c829ee2e400c02e6b677b0 , 687
845cb1a2f66cc8cd0198274470da990ef5df71b043aaba957514ab42ebac4df2 , 2590
f220e0f51751f00cb7858908639f4c6812d99c8459580847196dbc632108f24c , 4801
9570d9849866e567b7c5512aad6750a3b64ac328769cfca13e4f6c3001c50716 , 1159
f9d52f121eeb53ef62e3359b6593904ff87bc1e6d557695c01897afde0d0a4f9 , 687
559b9e89184f8c533ea641b06143324fce216a46287cc515e7bde14637f9cfe1 , 524
fdd38b047e48a4d23a682ca9dfcc5589dc6cd840ea2d4dec872ef53097183a24 , 1596
ff8814666802bc6d472c36ca2e64ab6002c3bd0e32a45ff2cbc4ed28a635d17b , 845
629dcba95f142274f0418c5a946617504f9a1ebb771d4c25438b19275027dd27 , 766
2a9222efda3a8a2e3280614c1185fd7f042ae9ef1f50e49b44297bc70344d3a0 , 419
e090b7b80ce2fec6154991ee1214a59017cf052617d332bd33f98a3bc4f33866 , 50
435a114e52dbb077552a68b2743b0f6ff17d958db443920939f566bded10871e , 393
592c5bce21e2d4ae33e71ae056744f19cc5c05a7ffbede1a6486b02f2c96f2f5 , 981
39b0314d407e32b28fe41a4fac7f6382c3cd4604bfd4d2d60e0c4273e0ade894 , 566
878b56dddf99f55c3a87a06baa715daa994bd1b4094a289df41939d6aac2bf5d , 1416
ac020e1f00995d847dbca1a124249ac6db199416e8797635ca912fbae15d8dfb , 897
eafc853c30de414d12a747852dcd089f31fc871340e04b8c15e3199fded1032b , 2244
4eff89f653e7ce5cb2994c7542e3311c3945c66997aaa44a90a61c60004864d9 , 96
f39428a8ff998e540ef2ebf85d258b39b7739eedb4e64665c653ad6aa0ef2667 , 645
8e7073015d022777fc72de53227dec532648465322b1168dfe9e473cba08fe6c , 663
d52e4f04be62652594e75a3ebfac0b8708665ff6cb264038da8eb65d0fdee814 , 2479
ebbd1d1581333986a90c784b4e11103344749c1ff363d8e3040d28e873a9b2c2 , 320
1c3de37b07b1fb1c6470a5c74534537a29708779cb1a6f712dddfb3214155af4 , 2095
a07503a4e7f6e8947d751b9664e4df20608c8d7d0d14d3c204720de207e3a8a6 , 4566
5089a0370180b32a505b852a3cfe698dc712ffe86d754daaccd6b78501e9b59c , 432
61b839d20c4e365912a87ea4731f30d68592a962a50a9028437bc4c5a16f96fc , 801
c41bbf47d5e62054d7dac72fa30dd175e18f89aff9cf7bcff10be616396edac1 , 820
3d9f245772d6e8a3b24318a5f45142f5baaba8f0cb797883a1f7b34333b5b63d , 3024
8d1684db14db98edb490cf9fcfbb9954967d6cabbe59d7a80381b36e0c3782e7 , 623
df8fdaa08c5d944d1e09112d15427ab0c16e2b6472c1bbc67dbf86c3b8fcca94 , 3740
36f544712dd45b1a08f9b757f262bf3121d26c7439d52d3f0f13d19d8dfc5922 , 1677
fe49294394d2bb4ab27313f204c5a63d7b2da0780388a5aa812c1f0e395747a9 , 1381
89c37fd21a65f01de65b0d1b926da137e9927035b1ebd468f0ebc2f9c2420ff7 , 3398
978c370f7adb35b452f3107888370ddf8e823c40802f8d14ba81666262372386 , 205
e2be07839ca839a3bce390704e7325640040ba6ecfc6b69314969896bdcd5b9c , 1945
aaebd8b4b88460199d6d0edbf2e8c485df10a7fd4f29bcd74043cd59eede34a6 , 114
51042b481fc3457dcaa9bda5a93a85b8ec3e71ccfdce17aa8ebea64e86257c2a , 31
535bb35748c6963e38029de73fd76a9dbb1f8d1a4bfcbdeac0fca0c968f5f2fe , 893
18746a5221b23c8e8fd39e7f685320b6c24f1cc5e4d61dd066061d7780f1e361 , 704
decf57777d5ccb10188078068263b0ea48b355cfdec8dcbafc0e563f2ca45f75 , 208
03c26df2567deb37b14b19f8647333523a9b4e22589edf4cba7d53a52b63ca9c , 396
1029785a6febed17dde5d3ace01ec849f7b945be3ceb10077cccc25190ae713d , 1002
ea1821a68286705e529b44fb2cf9c0ad5fe520fe52322b8f3fb16504c53de30b , 1055
e81023573c0ede2baccf1167bf7504c4c9554629781a4f5a40df8ae38a63784c , 1439
410281a8d2c09782cbdf047e847c49cc988c4c9d7e32a35e9bb7b513173af64b , 2300
f460b368c57ee4a55d0acde03cc3fb5dc2e7c1dcd418b9c2a07762abb115900a , 4124
c6f3b56b44747fc1ea5599aba2b8bcfcc9252ab231452293d4a27bfffb3502e7 , 2677
9d4af28062ade5a761b6ab6689fc4e6658d0838e25d3276de2bd76636a467900 , 797
d914bdb5f7ff388be91f497a9c690e0628dc2ab92d038f35421639c3e5ed8adf , 500
9cb6ce8ca19deca2c1b8fd794e740e34b449f6fa87316d1766678c778faf6dac , 892
4867e056aeaba16f705ee2ad875f6b70b4c2e263cce7af7a2288972d0e675f0e , 92
7d30a23dfcf84726dd368fa476390d9daf02ed2c4d9dd7b4de97de9049cf6459 , 1311
f293eccbb08c7bdb1ee7876e7c420edef2b053a989511c585c21e7a64fec5a44 , 1794
5e637f28066a6783c533ff727610ceba693ecef279a2cbeee925e47fceb1e35f , 2874
81b745fd65641ff7b0e0063ee3b175edc843247c2ef919756de79e4632523b47 , 2381
49dfeb573563dc8ef12e0dea81de275dcadd76c4e63a1ca099a264696336f264 , 99
f5b950608616d9838fe84667b3a1c503541983da592a434683275f1c835d54d2 , 1453
effebb694705b05a722bcf4b7023925dc051a7abf671cb06708254b187d0a1b8 , 3158
15f4671dd13d3eee6268f873f9515d4ecc6cb58c80159f270f3b578042bc1706 , 4836
82332733e7cd909244d1e87b4f19d53bd36546fc7d8670a8599eb34d223cc747 , 1433
12fd160d626b032b21157533e1f943f8984f3b0a1a49a75de8e0c062c6c10fac , 665
5001dda98de1b613ad20580b2eb279ff77ac677044e09234c33012d98a481ab7 , 1092
89541b2aaf94e35e351ffd01b21f941fe62a877172c2c02d8a36fcad6d91027c , 1915
363bc9c0a094e7ac491e08b30425c9a84d41b7aedf02eb14d826eb0176f3a839 , 945
86c11e23ac3209d7940c0ecf9c49bc37d5d4391d6b8e245df318f9ce2cacb6fe , 655
f4c46d9834cfd9d20d82203ecaf4786e886060319dfa8c30830eff604f7ea87e , 240
3fabd7bcc6a9a30687f6327af562dba8ce51c0d1fea491700821e6e7458b95fc , 154
0c964fd7ead70020ba7795122bb801ca0cea8218ca2c5ba1f1ca76726a897a53 , 709
1c1322954eb6d75cae12fda06b32d9636f776fe81bb6bf67ca4cf1d8cdf7be04 , 169
2a5043da37f424f3f07f5ded7884f6e62bdc54204f25fbe477b19e21e68da86e , 1820
d08f93caff66264f913ef05bf9748b0f4c3dda10fc22a97db0df04ed3a3335b6 , 5335
a7102be2330c46b507d3f52a7c19100350757008534fdf8ead3e7a93502dd1e9 , 1226
4657d309d02580227c24c0f2e9614dd685eaf3863a9d4dd3cf226b00af20fb60 , 1505
5156eba32377b6a1789b07f3b8e714ee3820adfd9673e77360c06ebda528b9d6 , 502
aa5876aed81e912ae8adcae35cf12181994445531d59bcc19abcbecb44baf7b7 , 431
005ac7f38c5ef6ff9c567e593e56ff16e644184920eb8579657138386605a621 , 2062
592ca74b6eac191564719559674f8b04a04aaa5a22daaa327e52c12ff80f70dc , 1416
150c9e466b260a26e141fc3d6024c76b3e20c1b50745f566b6f4dca78592a206 , 4249
039308577eff34c3cd12ef43d656dc4e66b4c81d2f067815959865164c9d86a9 , 1329
e2c52d21916cadf2ef45db033b9b64e52409fcbb2d3f0bda5b9fd7d2ff039776 , 364
ec26c220282bffe9b43e486576ea55ec956d6de0cf7c0ef5ef6b55c010ef4d41 , 777
919c81b5d9cbc097df2e378a404603ec8ce180a12b0710cdce8d162ba318e656 , 1182
31219d06fc9b196d56d731e736ad90e54ea578fab20ed6b2893f79ed0c938fda , 1323
4ebe9870b034beb24865fb7a8b2e2754ca28fd4dc55b4f572d34a7913bfb25bf , 352
590f6f6a9d877180719cffcad0dfa1628f40846193f1110f17ae725932d4f176 , 1454
a8b4f6637cd4a503cf4abe2aa4446ff3b7d230814cca049336c021a35af07533 , 1984
d91f5b9f8a9a7debf08c8ebf939c8807d4b0c498394007a2505d911e87df2b31 , 368
650268da7614dc54aa597e68b61032050167d16d75c4bd912beef939add86291 , 510
c6279a4dc0dd0c0d471fbe712358a91add63854c3b363ace283d5d45f1d10443 , 181
45d01577992a2cbde4115e1254ca2e625835b104096b0770176ac2116e94e4c8 , 1355
d825350c875464cb6f902309131d718fd12b371bb4e61c908a9cd3e56b54d9f8 , 3913
9c90fcd79adaa0b4470b40cdaa06dc3cbfb330a65de3a4ab73191edc0ac5d6ea , 1182
2f7dcddd2c165e327be6fb6bacdabef82d149f3e1f95a0d9b2f9071399f3e81e , 4348
4dbe7a62fd85cafd01e554c862424e3e70b386309daccf1a36eea01417d5af1a , 480
11166235f9fb264c020101fd9d628ce33e4244657f23040a8137c3e744812984 , 3932
69f73b2eea210694d7763f089c59d754fd3a028fae2b96a09b8f152daac14b69 , 4464
95518bf55610ef4408c2cd3d483bbaac87c48f3157b921e05abcd0bd15f99c79 , 7
f75efc8d13883e19433ed7445ba7b3e8bb6a27672d2eccce415d1912e6286565 , 119
470d4387f03df10d6918e2df55fd47bd6b58ebac4a84c30b1995ad645ce86055 , 1293
4cc33ec427d7a124fd0f615e7d5bf1079d31813d5cb2c682ccc6d0d3a4f18582 , 2080
70d4d4ce0ced27143fd6a7527fcbd22a0eeb7e4e72d9cf4f35930548a3ae3fa4 , 2035
a06f4b6083e52286cf057519819a180da495d671ddd8e3daf286010136dfbeef , 320
06b6e3d286093f94586ff1511def779952b31fa2461690449d88603f81e78f61 , 846
e32c30cf8fae149727911d4846f3e3716bd5fbde54a9a57ea30421939f60f007 , 15
a677894dc90dba9aaa7e851edf1f8db05cae9e229345ff53fc78a2e69c711877 , 900
ff7ef82874147610d186ba8623d5f18029bfd265d28b16de0ddde6abd8866b73 , 54
963e2c11b40ca45d1e12f37b774138c8e40c00ab02726e76513ba2de989a5e6c , 677
e021fe352c947dea6452db64453a6fc60b8e94baf7d73d85ad4f4d2eaf82d152 , 1033
7a571456f12189db22736a5cc331bc42303c087da2057b8fb6cda29a1fa1fbaa , 598
2118a636364cae27c0b95f0493aa99434a9c953b7fed0572d091f3a742dd8fef , 1519
77077c11d6a0ddba748c1fc0251d4d27354e6609993bb72b8709d1bb204af8b3 , 2470
2c27a8a15d0f8a95589d3ba14649575b1d868572475a0a3698c7520e4db15265 , 2095
94849eeb22a9c3c89503a6c6ea0520f201134f38a82e4891c71810fa3580b5ed , 866
9dd2964ed74fe5c0c907ade2a50147025a37cf0acdb9ecbb4d87ed51bafa16f9 , 328
aa30097b3b2ca517bf45bbfd80fec7d62e5b2a143244f5ed437d219ef3e33df9 , 2838
3820703fbf966f872551576dc8e535f32b76af27fe80103007364011a4c75969 , 8
c7f5b112bcd3e14c2feb026df2b862d4e2d86b4c056afb4ed319cbef404b259f , 692
87027bd639affbfc33d57f2f6507038dff658c17e4458d99535f93e2d5d2fea1 , 445
03de9933ac7613d5c3bc55509c91a86ba2b87061c53b7018a308e86246c759ef , 853
f336922acdfebbf621f3b0424ca7da7abb3b42fb6236607b9bb394d00997e7c7 , 1051
36be16c804207dbb04ba5389693fedd4cab43484010aad111f1ad908414ba724 , 178
2e1bb52f14421ffae6f631bb83f55740c057c135893b1621c574c31c3e0a222f , 98
ca5c48c8e14edc27be179d053801cf3be2a86d8c4e731a072b6914159efd5bb3 , 4375
9edc54c5eb94bdf9d9ecfd870402098d52bda2ee9a99d19e47584f2407ec2359 , 2062
b1bc1229d6c7828f512588160660f93241fe50fa28fe9d4971e381418aeba05e , 1166
ae33b98ad45da99ebe8ab15905b8053d024a8bc4ccdb514a86a1a2eaa2019fbd , 2983
f02ca17cc463a407f2ab52aa341c2ef38855259cf6e0b574763c2e26a4b40841 , 739
d8287cc5b3968f03fb912c21e3cdc113422c53dd7f39310cd291c925c904794b , 898
1a4ab938f51e4c6b449586cb0315c73c3a5d58de2b6b1729bc3252c27f7c57cc , 1373
d0a573761b552017f23b4a2a2ac464ec59ccfddf0e02c25e23f34e74d9241bb9 , 2002
c31f97e1f297bee94be7f7f4767a72015b31a8d8b10887a82542852deacdec12 , 2465
5bb92f70470ffbd8fdf5ec5902c15a327c760512f6b758c0e6b699fded0ef207 , 786
825c2a1d2058ada85cfcdb9b95c473e23219e5efb809eeddb7adc97765f95847 , 1550
2bac9734f0f5d017dd99873a379d52d768b74959e390099ac5e54fbec01eb965 , 344
56c29bf2d902e7c21d4bf7f68684d4b8378666e029ceabffce072feae69f4886 , 666
12bc20688d4c5f7e5feedc4ee1747e2eebad038dbd1352a59c8998c8a10a610d , 2690
9d3a5ec52f6bc7298d5471a5bda5ab9f768f9345fdf9eb9e59f7a2641557e100 , 62
5edc005f46009c8f538da2cd5def756639efa962ec6c6ef0379d723a11ce1ddf , 910
1869e42bf00412d620b07b4a89db4ddcaef81f843476ea9c4073bbdf58bb19dd , 1851
5eb88a8adc0cd04bea9596dea63ba423d39edd154367f05d7caf2780311e300c , 472
7f16783bcdab556139bbbd99a4d1b1259b582b99661edf8a047a0732382067bc , 13
dc5123f2564b7541356393dab8c3196788fefcecd637eeb7082026d265bae20f , 9
fed3b513be483fafabfcfe6d752f1e7e0ab533e28b10ead08e2260b114b08df0 , 5824
6e9df687109abd0de948c2459d98ef0b0f60f4ab1100ab9a8c310701604bd01f , 606
5b181e737135e1270dcaf963a16cea2f384284b0d6787c41911e02eb9d4f5155 , 2484
959ef110a7bc826134324544fd853881249b6272a3769aafd8544e9628ac2945 , 549
75c000887e86519cf36a9257948dc128a1752bebd4d684f0b093c51d9d2af0a1 , 744
0bb7b95ed272034ff229cc692e6642f9d49ece94d3399271d6f6e5fa716dc5b8 , 267
5a36f526de7609c02fc4357481da9c2e1f868dea9169527d4500c4a4b48a5689 , 799
6ac01bb21b0cdfc000c4f23428f14a41d70b37d82b680e016b4675a02dd66aa1 , 316
44df78c7859c934142d2d4bdb91bb2fd1578824e25f1692e678ceeb0d9948a93 , 774
327844853bffb711a5f6d61dbbe71c189d0f22476249de6e1a795ce3cbf9382a , 321
1154e69423e1688fd7c4e0d327c9bc89887ff3200b302e8ef45656ae7c42b6d6 , 3597
f4d4334e727b8b3eb979703cc7a42fd1e5fd41b0a7e743de91003c53147e37bc , 403
2b2680d07130221c850fda949a3dab7239f146e1c7de5312a0d3b6574e74f214 , 416
4b3bb6e9023e7a9bb5bfd7abb475a42354ae2c3bea7e3b0995d233ebecea61cd , 464
4f93f1dcda4ac3aaa3cf61104d10f9c96c64676e95ce767aa33cca6d017ebf3a , 1156
14a4724b56db348800aadc2f0da7769062c9eac2c4afc241cc901ab82c99fae8 , 148
7d7d2f1d103a6590bf94f7ca383e14bb27757eaa6ef041cc9aa0b699a9c12d9b , 2138
a6f18bd51f2fcbc51f26e08c05fe7001fb3b8f2057221c0b1dd2a728aa3c8f22 , 200
c4e5866e3c9f165a6a1680d83725bef5262ce6959485b80c195d02669dfcd4be , 1337
0b4733cf5626d3196573e401527a6f8626b537756bc7b05b05d20dadab6989f6 , 2
353e437fbbc3b1a3040481f513ad4bdc4cb7511a379645cb7f5a4f56327af034 , 629
8ccabb3c1b98e5792f2bb7fe56475eca4053dbf754238bff812cebebbcce82b0 , 721
